Country,Year,GDP_Growth,Trade_Openness,CO2_Emissions_PC,Real_Interest_Rate,Inflation_Shock,Inflation_Rate,Inflation_Lag1
Country_1,2021,-0.09237677719520487,78.07645430961915,3.0193150803735858,3.2352816910222897,1.8256061954701654,17.583902777841114,17.318551590764613
Country_1,2022,3.565720673747187,20.73576412933037,6.2711021488649585,2.5861449465973623,-1.0715271270395517,14.043496846494953,17.583902777841114
Country_10,1990,3.760315426674523,87.72114709522225,5.398847719720773,1.665756572427177,0.42386992573244947,12.62396177248706,
Country_10,1991,2.3782721845411325,87.35988423120492,7.411018364029989,3.7771977606617497,1.101673550231482,17.364045751401207,12.62396177248706
Country_10,1992,0.40299542999361027,63.60215351175506,5.754350607371204,2.7993759035052834,-0.9770353406877436,16.304568414587393,17.364045751401207
Country_10,1993,1.678458295625608,60.46821543614632,5.87954602813264,2.988886828167237,1.085420428766669,17.36285136425724,16.304568414587393
Country_10,1994,8.751025213617424,60.6688437533024,6.613149594657557,3.1310192912630885,-2.6411441387337264,13.41101771310937,17.36285136425724
Country_10,1995,4.883354052761331,70.90330831833984,5.571737577324167,0.7552436100183939,0.7171349949411838,15.563057207025349,13.41101771310937
Country_10,1996,2.3738299025202236,39.73430916172984,4.970564771284288,1.5819534854279493,-1.2757806813139503,13.07586889188275,15.563057207025349
Country_10,1997,1.5486913754881932,64.4067959441829,5.8828676066309145,3.439674581742781,2.1697559039198664,16.60027047194292,13.07586889188275
Country_10,1998,1.7133961269546323,82.70334275883178,3.3346649202356002,1.7319656666541645,0.02203229209379564,15.92282472400244,16.60027047194292
Country_10,1999,1.0377542172943999,96.64587840955042,5.972420650765788,-0.8997131309618118,-1.659462271842513,17.566826099478764,15.92282472400244
Country_10,2000,1.8645261042212107,90.13206094625605,3.7694842632039567,5.45392770246681,-0.5994542784219035,15.45374830755704,17.566826099478764
Country_10,2001,3.5617118143797146,51.32205585422635,6.398886247809635,5.362184629860975,-1.1263583246701712,13.510104698988846,15.45374830755704
Country_10,2002,5.916371477442515,27.439251185850573,4.140503292513581,0.8962837082151065,3.8372989285023786,15.175567533246042,13.510104698988846
Country_10,2003,1.5893810033565285,66.3987029942505,5.276826954795555,5.72263119447279,2.8299219691341153,17.441993643617568,15.175567533246042
Country_10,2004,7.077322953157351,84.39911997446158,6.434660522521433,3.5567221523332755,-0.8267785744928001,16.523620792086515,17.441993643617568
Country_10,2005,0.9545027914442321,24.684074339518336,4.994938313883572,4.231804106730722,-0.9738983671138867,12.709986685912734,16.523620792086515
Country_10,2006,5.36956450709304,61.38152451532875,6.02305167506589,-0.2833782282670101,-0.2904891889195772,14.234120955508708,12.709986685912734
Country_10,2007,1.2079441984929877,27.08803437436938,2.20019507439041,2.9601191601733667,-2.0481930332882703,8.477212730497143,14.234120955508708
Country_10,2008,3.4746195905311605,53.69984426352576,5.865137099289608,4.442067391050706,0.8731465552029236,11.309031950687743,8.477212730497143
Country_10,2009,2.43378975287542,87.18418285084938,3.5608411449147805,4.397282743982102,-2.9060434747146897,9.281314980402536,11.309031950687743
Country_10,2010,-0.13337048280471464,48.97883533218307,5.522966516501331,2.281772493822408,-2.6526590483442773,9.12558726812168,9.281314980402536
Country_10,2011,3.8079192854619537,40.7437407092619,4.778596120551997,4.065927894305611,-0.2924178126434376,9.06163625475019,9.12558726812168
Country_10,2012,2.077924426018649,84.21146478365684,5.602656923837861,-0.3398336714205761,-4.308393319922474,9.507652427403215,9.06163625475019
Country_10,2013,2.9312127373734094,54.948056209214364,7.658377395004616,3.800353973824933,1.1671637791890261,14.019511222473206,9.507652427403215
Country_10,2014,3.886946205425499,30.828326582214842,3.3532064624761646,3.5321605567693806,1.8403998358264615,12.639050660286143,14.019511222473206
Country_10,2015,2.749614808800118,40.93645469887248,4.694489374734551,2.7100449088430327,-0.3316696429327526,11.691238553557266,12.639050660286143
Country_10,2016,0.8992964233571774,80.7518609934371,3.6157547154097505,4.985377137919043,-0.40668540156385313,11.862782126523014,11.691238553557266
Country_10,2017,2.9465817641289096,22.68908801466261,3.879182481278265,2.20328857537902,-1.6965395872379143,8.408627148992148,11.862782126523014
Country_10,2018,-1.407081209606738,91.9866676549818,3.4600388978964034,2.1339814344497436,0.7739088265561491,12.827671428604074,8.408627148992148
Country_10,2019,-0.9063646422163565,78.46567719845838,4.206420983980558,-0.22079903459204164,0.8505832760821546,16.083119419172846,12.827671428604074
Country_10,2020,-0.33289327663413726,97.76042637052296,8.622186497987947,-1.230263631811019,1.7471090316857572,23.618408944976107,16.083119419172846
Country_10,2021,1.163521058004877,88.04928462729103,3.7846213444784285,4.035002458168362,3.9947735251797356,24.152775250061207,23.618408944976107
Country_10,2022,2.2611468996336272,76.62680777838149,5.228473270364936,0.34481955870256065,0.12921582456956213,22.079324732279815,24.152775250061207
Country_11,1990,-0.16585126406426065,95.65585176002259,4.913024078851649,2.873119608315336,1.3559022616292928,13.356035716131919,
Country_11,1991,-2.907331088854596,72.07787737207633,3.485403942935094,0.578479792901643,0.1106551618303292,14.924415894361799,13.356035716131919
Country_11,1992,6.493066056396907,56.73919020775664,5.085519704556577,0.7080716417509294,-1.1987880099753805,13.150202096870133,14.924415894361799
Country_11,1993,1.793141194544919,80.5401204550908,3.5700070876119314,-0.8922560651203244,0.14249062703445686,14.824672158627735,13.150202096870133
Country_11,1994,2.0988164894885104,56.099147534479044,5.76712325139493,3.766219554294318,-0.11675579551920305,14.647074313311336,14.824672158627735
Country_11,1995,2.548800216023436,28.437895996530447,9.789661351767291,4.076777511469223,0.7581361398250488,17.06721131240675,14.647074313311336
Country_11,1996,6.2736822408767825,97.15813231206494,4.147786505248498,2.226540821075529,-2.15741696747605,14.336346945272034,17.06721131240675
Country_11,1997,5.298072336438009,66.2074692704926,3.9977838716915093,4.376291469413967,0.8051154345186922,13.543022254447958,14.336346945272034
Country_11,1998,4.913475535426084,62.6423093796912,4.712267812690041,2.9694656345889494,-1.2695349824863102,11.884673291857155,13.543022254447958
Country_11,1999,1.391125419206345,88.57434055990024,6.544941226371742,1.4689063239631526,0.725138232171905,16.80171523534839,11.884673291857155
Country_11,2000,1.6337315137281136,91.51917680062964,4.226424395100497,0.08975484130129407,0.6353985983901915,18.319853340575094,16.80171523534839
Country_11,2001,8.156312298107864,26.677126799150663,3.398700628618591,2.3830419277319295,0.36185720648302205,13.060411015739332,18.319853340575094
Country_11,2002,4.303238226489391,53.420878342007974,5.008715837813675,-0.12478705629375941,0.6424606458114729,14.33351231419666,13.060411015739332
Country_11,2003,2.532139337488628,32.97867246259835,6.478594993519795,2.0654489830814153,-0.4003720680214815,13.905482376020117,14.33351231419666
Country_11,2004,7.482306478327183,91.22064424142417,5.335932917134602,2.388768603154672,-0.5297494392160325,14.430226655563088,13.905482376020117
Country_11,2005,3.846209608654228,85.52508110893248,4.556897884791455,5.61575231759838,0.5261777636322139,14.652118503239494,14.430226655563088
Country_11,2006,2.24084619031501,85.73095181683773,2.0670853605348487,-2.243709798017189,-0.9117329806416488,14.044697701913966,14.652118503239494
Country_11,2007,6.2424863664027725,46.81664378966982,4.965697906551677,3.09163434912403,-1.2598213447661033,11.304400213089348,14.044697701913966
Country_11,2008,1.5867880590022954,47.83531292657333,4.383937011346375,5.2307513789388835,-0.4834807038170098,10.31149165396024,11.304400213089348
Country_11,2009,6.042896302063741,48.18999572877235,7.281974077883677,1.7939535972055685,1.8376985222518116,14.512907223799097,10.31149165396024
Country_11,2010,3.094876090726115,30.101179325160217,5.203316888237945,-0.358079582319605,1.7815190826923457,15.645424550370826,14.512907223799097
Country_11,2011,1.8384567567540173,33.99051497407675,5.301739483809259,1.1958665109666589,0.7863970164647534,15.388117777797696,15.645424550370826
Country_11,2012,1.7270118987863405,71.43055280469662,6.166296861222416,2.2527591590928235,2.908393498587427,19.62459916699369,15.388117777797696
Country_11,2013,0.4991716884860633,22.655148364994098,3.9833825442127226,4.057365221392784,-1.9751232702330854,12.802055779467963,19.62459916699369
Country_11,2014,4.8090264680721875,73.19879227807962,6.001191172458968,2.819637313857025,-0.3618864819278137,13.972543049852574,12.802055779467963
Country_11,2015,4.681434253006828,28.879157537078484,7.849822902342823,-1.4097571082646474,-3.4154868112995764,12.178495499218178,13.972543049852574
Country_11,2016,3.3520710663193745,50.43204391763277,6.650896410141965,0.9293436280921545,-0.13579992345624115,14.064399398378356,12.178495499218178
Country_11,2017,3.8299508264225364,42.40298636403915,5.2857495196686,1.1295555343987431,1.1258802807536648,14.808412028113384,14.064399398378356
Country_11,2018,3.4899375846615066,84.39254214731508,5.47546912666011,0.12912259591080932,1.6289731742625484,18.377298504118876,14.808412028113384
Country_11,2019,1.66009138721488,89.82030716529023,6.212086697421718,2.67902896763768,-0.9686570259548526,18.38267982498408,18.377298504118876
Country_11,2020,0.7232404423381693,39.35150626070712,5.13779711847274,1.9611607882245348,-0.4547696742514131,15.919654903617587,18.38267982498408
Country_11,2021,4.999854754855125,43.77902461668938,2.575534087345118,4.100221192217829,-1.295926832131209,10.275207302113532,15.919654903617587
Country_11,2022,4.07078240618374,67.45772560859075,6.348703570531238,1.791101562925057,-0.2532325847850159,13.012253983223365,10.275207302113532
Country_12,1990,3.2078061641417,99.63500129530479,4.299344889813836,2.140104326226363,1.7428174539122856,11.73719472519616,
Country_12,1991,0.6816171645235647,27.508582785868498,5.357553474102177,2.530311054597775,0.9628958024423268,12.771267806851146,11.73719472519616
Country_12,1992,4.6332079331238445,54.43419282567922,9.03130154854544,0.6918486337451524,-2.7459493452846853,13.729366042197999,12.771267806851146
Country_12,1993,4.278006498812452,91.4018631963877,7.060487817744437,6.210404802416021,-1.669581640595568,14.067798658250869,13.729366042197999
Country_12,1994,6.054501381297033,76.2107018468413,7.624371957908748,2.1508672778031857,-2.402948717845753,14.09160267617347,14.067798658250869
Country_12,1995,2.3848437796751285,59.01336548970115,3.7351301070257126,2.8484685194237978,0.21500875140934633,13.27723340545689,14.09160267617347
Country_12,1996,6.697697433514401,60.50128475961622,5.916715481974314,0.7547012765310961,0.29191118285586404,14.450737980028048,13.27723340545689
Country_12,1997,1.1438235357548794,57.799468400521086,3.019966233168941,1.559610745984085,-3.1017820896539883,10.177959173977847,14.450737980028048
Country_12,1998,4.130083361464422,42.45465724127794,3.1399095612941235,2.1648795058690067,-2.186327249197396,7.079628242234923,10.177959173977847
Country_12,1999,2.2269773073753414,84.20685436638503,3.871765391614125,2.960292272444739,4.096300849835352,14.318349683578367,7.079628242234923
Country_12,2000,3.943376756908074,51.76120329897533,4.729265316602549,2.4263932564753783,-1.1279539976082287,12.317934902445367,14.318349683578367
Country_12,2001,2.2023651608334545,60.592955097424706,3.8059612147947663,1.9628839884678648,1.6142194689600196,14.050058908427237,12.317934902445367
Country_12,2002,2.0022203694931253,51.56608604781171,4.020654841382656,-1.6062793525118901,-2.3762039145082348,11.93009933789976,14.050058908427237
Country_12,2003,3.6678166275287083,68.6324171272563,5.7630875348449,3.8424953698206905,-0.8135584821581936,12.500280068368452,11.93009933789976
Country_12,2004,3.3621691616438882,74.92719307940854,4.077840702264623,1.4629387041883355,-1.336788338122931,12.06069647509499,12.500280068368452
Country_12,2005,-2.3795385033232623,29.682000038815445,3.92127002113637,5.042796995663844,-0.7364061748070481,10.084196331065314,12.06069647509499
Country_12,2006,4.279810227573187,73.48581173783313,4.747537649056896,-0.18079815488569206,2.116398569619405,14.837514475346836,10.084196331065314
Country_12,2007,2.7535296692893456,70.88768371276338,5.028274434417272,2.4134480944899885,1.1384079001829215,16.333179956358144,14.837514475346836
Country_12,2008,3.9538464064733274,29.644673312295218,5.9548944887327435,-0.28745241464132354,0.16283955866478472,15.504363232178358,16.333179956358144
Country_12,2009,2.916925023388848,43.6032566123325,4.687824714091191,7.356219747276785,-0.7284767641360081,11.714312848199778,15.504363232178358
Country_12,2010,-1.8984755652268595,78.33387900395584,6.098974041093625,3.9389144010534736,0.6407915428075273,15.663273227529416,11.714312848199778
Country_12,2011,1.3844317253904923,73.8373297915546,7.662966338914268,0.11229858915256496,-1.6418798093293931,17.267747766073533,15.663273227529416
Country_12,2012,2.3355760337650424,83.8704272414682,7.150133629737752,2.577387258559714,0.3904827581568311,19.424428299343642,17.267747766073533
Country_12,2013,2.6642281463236306,45.509345465691105,6.216212409739673,-1.6713152657240737,1.7568686839823153,20.62851181511729,19.424428299343642
Country_12,2014,6.964116232214332,75.07240147937095,6.169350090860572,-0.18193286043039647,-0.6162214319318772,19.111742415481757,20.62851181511729
Country_12,2015,0.23573832878516043,91.20776281470467,4.677618454566897,0.07119149077661535,-0.6452349533877553,19.055788287300032,19.111742415481757
Country_12,2016,3.1239463012117663,70.95218539637946,4.757983682522309,0.8756639468433958,-0.3138328106167917,17.586147933304673,19.055788287300032
Country_12,2017,-1.2085954805523755,74.16965117880075,3.791194900255717,-1.2577803671490293,1.9087311698981084,19.820911615280707,17.586147933304673
Country_12,2018,7.7284696238758475,31.244237406268862,4.306855972022903,1.0523213058581677,-0.021678406317418655,15.01717489425015,19.820911615280707
Country_12,2019,4.365710620009249,50.736537038864014,5.009633404716407,-0.19629095606169322,-0.5427170088488512,14.197866666234221,15.01717489425015
Country_12,2020,-1.5094535544454457,92.00665464131846,4.467519073830068,3.3939088090214713,-0.5007292346340149,15.476056824419144,14.197866666234221
Country_12,2021,5.932811593966603,98.72105305683715,5.554463288297141,-1.0793330385466398,-2.2294155449254407,15.573079425976289,15.476056824419144
Country_12,2022,4.322394840981301,32.33160345427897,1.9415580844918763,5.465029998970184,3.3469502192889484,13.356636547294855,15.573079425976289
Country_13,1990,2.452109950717346,44.1866599481195,6.841581315708767,0.4244324961835222,-0.931271397376674,10.587137054634573,
Country_13,1991,2.579640453538026,41.61981537046266,4.291864133454309,2.122231218734776,0.7409278079905808,11.455094659729866,10.587137054634573
Country_13,1992,5.4035542134188566,31.13573610765564,2.2629139296488914,6.148165339499947,-1.379076887379635,5.935937413026424,11.455094659729866
Country_13,1993,-3.325718806865824,99.50787111197586,4.570993667179834,2.58372352400003,1.3491974567223688,13.43297509805404,5.935937413026424
Country_13,1994,7.901728180402617,36.10496862579466,6.6910373647621375,1.0693790864398933,-0.1589225314562035,13.157781488463172,13.43297509805404
Country_13,1995,9.610858367542587,38.21997888825677,2.74554450740727,2.5317725961186657,2.65367505039493,11.974075041467373,13.157781488463172
Country_13,1996,2.0955923279079656,83.53685300395243,5.420182083454174,3.243143779712102,-0.5544155040654509,13.750956238280706,11.974075041467373
Country_13,1997,3.9427509847554663,58.67259487785173,4.956105779472533,2.5105467748271257,1.568845073243804,15.176218954283609,13.750956238280706
Country_13,1998,-0.6201409301017238,36.257847286886985,3.7358861149775877,0.8086774119130158,2.061657139756226,15.850414731099253,15.176218954283609
Country_13,1999,-2.339185534946739,66.1823223386505,9.70662280048999,4.387912519976556,-0.5053467383752367,19.23077980860521,15.850414731099253
Country_13,2000,4.036746321827217,96.48377148895464,7.2378794695179085,1.6053231593853479,-0.22690992548026756,20.637103897563872,19.23077980860521
Country_13,2001,2.5127292991182975,87.75750833656484,6.700655145300597,1.7294913492126152,1.505349840274928,22.614618447294525,20.637103897563872
Country_13,2002,8.833111010713253,94.11060853840694,5.288424011598561,1.9625824871082052,-0.5827776796333287,19.566866076667473,22.614618447294525
Country_13,2003,5.810281799965034,75.40259452296864,6.421289693184287,1.1800789922944532,-1.1206171189524623,18.01058395006254,19.566866076667473
Country_13,2004,5.863472971368382,42.30078979316424,4.202664594135415,3.9062500907521733,0.7696281301459394,14.708580043650677,18.01058395006254
Country_13,2005,4.812739467119993,79.23809055628153,5.774267430672437,2.8427596221961653,-0.8907602433699582,14.700330475089626,14.708580043650677
Country_13,2006,4.742757139770681,81.28927462364689,6.773680739907956,2.702896415083166,1.6052253574746411,18.14941161315804,14.700330475089626
Country_13,2007,2.93369685187735,26.211946773728407,3.6771880231584233,-1.280533278450632,-2.4488376044881397,12.490577733779563,18.14941161315804
Country_13,2008,2.5223807751324254,28.879847903305187,4.177340492259516,-1.7872293339075713,0.3199405610594078,12.631844635445804,12.490577733779563
Country_13,2009,3.0030136884055607,83.56124355925989,3.774367053397714,1.6415790507492225,0.12376904898478405,13.807355198027553,12.631844635445804
Country_13,2010,2.596589067476174,43.623239523835466,3.935641560570163,0.46171530042540354,-1.409854651663297,11.546401288178282,13.807355198027553
Country_13,2011,5.0736871048293715,45.71965609983056,4.709260791840794,-1.0815860848617338,-0.1987750193128447,12.092195596550937,11.546401288178282
Country_13,2012,3.1972402414962717,68.2794476834703,5.034708084647252,4.7213171916773025,-1.9632305986786682,10.677982405340765,12.092195596550937
Country_13,2013,-4.548780389552063,66.86918307628153,5.2757743171305425,0.7021722374550023,0.283638740758578,14.953611198155459,10.677982405340765
Country_13,2014,0.23661670611802066,77.11621060052718,6.17327391193364,2.9527155387124386,0.7582052387499403,17.59166361437915,14.953611198155459
Country_13,2015,5.6505247687472,31.430076907152937,9.139490058366617,0.5223942625395566,1.3348744988477528,19.486145327014874,17.59166361437915
Country_13,2016,-1.5833529112660818,30.706269039975453,4.95787420161053,0.951823204130815,0.228532308050583,17.452955938560674,19.486145327014874
Country_13,2017,0.9439501690444985,20.010775440358827,6.681546000986707,0.7476199355568669,0.023068472058158512,16.427541593525913,17.452955938560674
Country_13,2018,5.387740948603691,25.015169729749267,3.4506961571194195,3.650196529335269,-1.3006953235663505,10.394537896210878,16.427541593525913
Country_13,2019,1.3547087773118585,48.81871350403423,4.544410956835003,3.457369594433832,-0.7322954958483703,10.272739048755348,10.394537896210878
Country_13,2020,5.568553838346935,91.34977158485879,4.004419434530432,3.7017959243359444,-0.20605768259909496,11.504360328551227,10.272739048755348
Country_13,2021,3.976162124822224,27.143161962045834,4.8451673706012555,1.8689047864379902,2.9725377096000436,13.752542040418234,11.504360328551227
Country_13,2022,6.921946510257122,76.3085673307465,3.007855606349378,3.930794969182341,1.854196082709327,13.76380636577097,13.752542040418234
Country_14,1990,0.36153245726878147,28.429193780068516,6.587726815295487,3.231542299542283,1.8058266557532243,10.13115023890266,
Country_14,1991,2.6513843107975013,96.54398523874289,4.324716102722883,-3.665039141552417,0.025336074363725515,14.960233242127,10.13115023890266
Country_14,1992,-0.6037051540244436,49.49657366918362,4.685821151526387,0.9837196047053782,-0.22167047822620728,14.80358022112356,14.960233242127
Country_14,1993,1.8668789774424666,85.77439094531387,7.178701301706118,1.2066756803561645,0.7237860732428871,18.902236294952267,14.80358022112356
Country_14,1994,2.07352369231887,90.4125390337188,8.155709138191114,3.340961234482425,-1.607785849560233,19.36175708084146,18.902236294952267
Country_14,1995,-0.8843969150401607,30.92807229209381,6.226834487037543,4.54918375058703,1.215093456079037,18.17214316665056,19.36175708084146
Country_14,1996,5.687939839171146,51.61047260892026,2.9469431846604976,0.19875853070426253,0.9575878884125745,15.601736439531813,18.17214316665056
Country_14,1997,2.1784538106275386,49.42287902049223,5.904781146623515,-1.4876962332657957,0.17852760908096205,16.745156448977706,15.601736439531813
Country_14,1998,-0.8132977255836393,21.54621047340808,3.2992766073696753,1.5428001693199629,-1.4915240619127683,11.972121111360739,16.745156448977706
Country_14,1999,-3.4058341469882762,62.475014272967506,4.713458356099746,1.8452552173344543,0.022528839891434043,14.22790916943337,11.972121111360739
Country_14,2000,4.3451543004545226,61.522582410363896,4.937478796415159,-0.3616256306176897,1.6714825420033081,16.473797030408054,14.22790916943337
Country_14,2001,4.78845328860311,61.703683812331114,6.077278588561901,1.5246097506207184,0.28835214629284645,16.704563843096917,16.473797030408054
Country_14,2002,5.452133622843688,61.436842217006316,3.8866557197125484,-0.47821415130780176,-2.20128789862866,13.055654614673447,16.704563843096917
Country_14,2003,3.411902103091292,87.76486615871195,5.076331552784027,3.340439794554677,1.0154495810093063,15.613638540991532,13.055654614673447
Country_14,2004,-2.6837406477882606,44.23325830665541,3.5955670513898417,1.7934904797019051,-2.464783216731251,11.990217449955395,15.613638540991532
Country_14,2005,2.560363988919822,24.62755595577285,7.492205248592027,3.0741816661222874,0.07743956506681195,13.062384734081661,11.990217449955395
Country_14,2006,2.4856810229300668,38.030501440541265,4.02497499699432,1.249607239352126,-0.47657264513435105,11.610344888545514,13.062384734081661
Country_14,2007,6.204109487509422,66.26387195362885,5.836536591087687,2.6514147156263994,-0.5543782933757055,12.35800519811339,11.610344888545514
Country_14,2008,-0.2453172126365759,73.93042364288505,7.367160211867271,0.37828497757932356,-1.8863667883719244,15.054263631387697,12.35800519811339
Country_14,2009,2.4149503522325464,57.59906145263493,5.699537561669501,2.660130001625243,0.9298894985937073,16.12100172845959,15.054263631387697
Country_14,2010,0.2772997096304888,96.63472968454164,4.766267788506346,-1.2153220542361174,0.27711086834358667,18.903599294796237,16.12100172845959
Country_14,2011,8.059015548074099,26.099137437885158,5.010199766839997,3.683056684079518,-0.9264549140913703,13.012101233313949,18.903599294796237
Country_14,2012,8.469124686375048,54.62528017675754,2.158290396744553,-0.8479143049002902,-0.3999784938516222,10.425727926565344,13.012101233313949
Country_14,2013,1.9268889492533454,96.85015804105598,5.88282990465608,2.0959228919630934,0.49776579488777334,15.287819719165043,10.425727926565344
Country_14,2014,1.940558971379923,67.48487483030289,2.5739555748371483,2.3794123352207914,-0.9929732666949136,12.511191271346751,15.287819719165043
Country_14,2015,4.0647180154825895,80.58481657075511,5.028721666123628,1.8302203629952933,-1.8649858926091483,12.331937319640454,12.511191271346751
Country_14,2016,0.596279075861156,71.24921468391099,6.24627848641905,0.0871272463639825,0.7086094168205661,16.521861342854205,12.331937319640454
Country_14,2017,6.710290071339912,59.91165316287535,5.53342002317849,3.2369767609129507,-0.3112162840258089,14.711068155831407,16.521861342854205
Country_14,2018,4.571563082103041,37.76606965546564,3.095907190076593,3.7646661246468183,-0.6781354992496206,10.469822175269128,14.711068155831407
Country_14,2019,1.8248946306012463,54.296161678914686,5.398817344478073,1.9605018129307452,-0.7298698360107112,11.632755958679486,10.469822175269128
Country_14,2020,1.0095732382656384,43.11079511273326,5.50849052796387,3.4883839429998735,-0.2718362598271545,12.021719662835208,11.632755958679486
Country_14,2021,1.376567404196435,51.396654898358406,6.9819560484095184,2.4950238331524086,0.22560815726424588,14.570216907825897,12.021719662835208
Country_14,2022,3.2513002362704047,48.569692744040225,5.881597478719914,0.630740348479992,1.185938398744153,16.222349011819556,14.570216907825897
Country_15,1990,6.446774365658376,39.23191303148055,3.1327531426727644,2.028546135672868,-1.4309091290949674,4.228733026060219,
Country_15,1991,1.9824092176830488,96.03673364602366,6.029477685435051,-1.0804952640621535,2.975079352277567,15.065404734244957,4.228733026060219
Country_15,1992,4.37307699125412,80.70210030058601,8.951333065474937,0.20243190335374361,-1.9954704386084847,17.30459890009079,15.065404734244957
Country_15,1993,2.5271990230574164,82.42924024055054,6.382475167886689,1.2782171611507858,-5.207144837907574,13.514151695527062,17.30459890009079
Country_15,1994,4.022570134356593,34.89087182026783,3.01173513247639,3.773774780194601,-0.6311426905215799,9.69463356285946,13.514151695527062
Country_15,1995,-3.510534641567835,84.87028648063347,5.298422220194742,1.0428655159677724,1.4365914804930144,16.124870991919394,9.69463356285946
Country_15,1996,5.592618221849824,72.37205494927636,6.1108863021545705,-1.5571751680130337,0.47947773887846584,18.01034102925152,16.124870991919394
Country_15,1997,1.7395504224808214,30.229344097793405,4.877715990347531,3.3804736007605447,-3.8375525748856534,11.020239875108626,18.01034102925152
Country_15,1998,1.1712164902591748,44.31540098040219,3.4652067330225584,3.3587465659130067,-1.7231910527379841,8.635021039939609,11.020239875108626
